ma_don,ngay_dat,kenh,tinh,don_vi_van_chuyen,sku,ten_san_pham,danh_muc,gia_ban,so_luong,doanh_thu,giam_gia_shop,trang_thai,phi_hoa_hong,phi_thanh_toan,phi_voucher_freeship,phi_dich_vu,thue_khau_tru,gia_von,chi_phi_hoan
TT260006140,2026-04-02 21:27:16,TikTok Shop,Thanh Hoá,J&T Express,LAN-130,Chân váy mẫu 130,Chân váy,99000,1,99000,0.0,Hoàn thành,15840.0,5940.0,8910.0,990.0,1485.0,50800.0,0.0
SP260006141,2026-04-02 21:36:53,Shopee,Hà Nội,SPX Express,LAN-121,Chân váy mẫu 121,Chân váy,289000,1,289000,28000.0,Hoàn thành,41760.0,15660.0,23490.0,2610.0,3915.0,141000.0,0.0
SP260006142,2026-04-02 21:39:38,Shopee,Bình Dương,SPX Express,LAN-127,Chân váy mẫu 127,Chân váy,279000,2,558000,140000.0,Hoàn thành,66880.0,25080.0,37620.0,4180.0,6270.0,290200.0,0.0
SP260006143,2026-04-02 21:41:07,Shopee,TP.HCM,J&T Express,LAN-148,Phụ kiện mẫu 148,Phụ kiện,129000,1,129000,8000.0,Hoàn thành,19360.0,7260.0,10890.0,1210.0,1815.0,55100.0,0.0
SP260006144,2026-04-02 21:48:31,Shopee,Hà Nội,SPX Express,LAN-032,Áo mẫu 032,Áo,199000,3,597000,0.0,Hoàn thành,95520.0,35820.0,53730.0,5970.0,8955.0,293100.0,0.0
SP260006145,2026-04-02 22:01:52,Shopee,TP.HCM,GHN,LAN-044,Áo mẫu 044,Áo,249000,1,249000,0.0,Hoàn thành,39840.0,14940.0,22410.0,2490.0,3735.0,123000.0,0.0
SP260006146,2026-04-02 22:38:32,Shopee,Hải Phòng,SPX Express,LAN-121,Chân váy mẫu 121,Chân váy,289000,1,289000,0.0,Hoàn thành,46240.0,17340.0,26010.0,2890.0,4335.0,141000.0,0.0
TT260006147,2026-04-02 22:55:10,TikTok Shop,Bình Dương,J&T Express,LAN-057,Váy/Đầm mẫu 057,Váy/Đầm,239000,3,717000,0.0,Hoàn thành,114720.0,43020.0,64530.0,7170.0,10755.0,314100.0,0.0
TT260006148,2026-04-03 07:09:51,TikTok Shop,Hải Phòng,Best Express,LAN-053,Váy/Đầm mẫu 053,Váy/Đầm,189000,3,567000,36000.0,Hoàn thành,84960.0,31860.0,47790.0,5310.0,7965.0,256200.0,0.0
TT260006149,2026-04-03 07:16:00,TikTok Shop,Hà Nội,GHN,LAN-034,Áo mẫu 034,Áo,279000,1,279000,70000.0,Hoàn thành,33440.0,12540.0,18810.0,2090.0,3135.0,145100.0,0.0
SP260006150,2026-04-03 07:31:07,Shopee,TP.HCM,J&T Express,LAN-076,Váy/Đầm mẫu 076,Váy/Đầm,169000,1,169000,0.0,Hoàn thành,27040.0,10140.0,15210.0,1690.0,2535.0,75400.0,0.0
SP260006151,2026-04-03 07:46:30,Shopee,Hà Nội,J&T Express,LAN-071,Váy/Đầm mẫu 071,Váy/Đầm,229000,2,458000,0.0,Hoàn thành,73280.0,27480.0,41220.0,4580.0,6870.0,197400.0,0.0
TT260006152,2026-04-03 07:48:15,TikTok Shop,Hà Nội,J&T Express,LAN-006,Áo mẫu 006,Áo,269000,3,807000,73000.0,Hoàn thành,117440.0,44040.0,66060.0,7340.0,11010.0,394500.0,0.0
SP260006153,2026-04-03 07:52:23,Shopee,Nghệ An,SPX Express,LAN-063,Váy/Đầm mẫu 063,Váy/Đầm,259000,1,259000,14000.0,Hoàn thành,39200.0,14700.0,22050.0,2450.0,3675.0,126400.0,0.0
SP260006154,2026-04-03 08:29:36,Shopee,Hà Nội,SPX Express,LAN-025,Áo mẫu 025,Áo,119000,1,119000,0.0,Đã huỷ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP260006155,2026-04-03 08:50:44,Shopee,TP.HCM,SPX Express,LAN-036,Áo mẫu 036,Áo,279000,1,279000,70000.0,Đã trả hàng,0.0,0.0,0.0,0.0,0.0,0.0,44510.0
SP260006156,2026-04-03 09:15:20,Shopee,TP.HCM,SPX Express,LAN-103,Quần mẫu 103,Quần,259000,1,259000,0.0,Hoàn thành,41440.0,15540.0,23310.0,2590.0,3885.0,120200.0,0.0
SP260006157,2026-04-03 09:37:55,Shopee,Đà Nẵng,J&T Express,LAN-132,Set đồ mẫu 132,Set đồ,209000,2,418000,0.0,Hoàn thành,66880.0,25080.0,37620.0,4180.0,6270.0,186400.0,0.0
SP260006158,2026-04-03 09:50:48,Shopee,TP.HCM,SPX Express,LAN-029,Áo mẫu 029,Áo,159000,2,318000,25000.0,Hoàn thành,46880.0,17580.0,26370.0,2930.0,4395.0,164800.0,0.0
TT260006159,2026-04-03 09:55:14,TikTok Shop,Hà Nội,J&T Express,LAN-103,Quần mẫu 103,Quần,259000,1,259000,0.0,Hoàn thành,41440.0,15540.0,23310.0,2590.0,3885.0,120200.0,0.0
SP260006160,2026-04-03 10:24:22,Shopee,Cần Thơ,J&T Express,LAN-049,Váy/Đầm mẫu 049,Váy/Đầm,269000,1,269000,0.0,Hoàn thành,43040.0,16140.0,24210.0,2690.0,4035.0,128000.0,0.0
SP260006161,2026-04-03 11:14:50,Shopee,Bình Dương,J&T Express,LAN-075,Váy/Đầm mẫu 075,Váy/Đầm,229000,1,229000,17000.0,Hoàn thành,33920.0,12720.0,19080.0,2120.0,3180.0,108300.0,0.0
SP260006162,2026-04-03 11:20:53,Shopee,TP.HCM,J&T Express,LAN-042,Áo mẫu 042,Áo,219000,1,219000,21000.0,Hoàn thành,31680.0,11880.0,17820.0,1980.0,2970.0,105600.0,0.0
TT260006163,2026-04-03 11:47:33,TikTok Shop,Hà Nội,GHN,LAN-087,Quần mẫu 087,Quần,249000,2,498000,46000.0,Hoàn thành,72320.0,27120.0,40680.0,4520.0,6780.0,213600.0,0.0
SP260006164,2026-04-03 12:17:04,Shopee,Hà Nội,SPX Express,LAN-026,Áo mẫu 026,Áo,229000,1,229000,0.0,Hoàn thành,36640.0,13740.0,20610.0,2290.0,3435.0,108800.0,0.0
SP260006165,2026-04-03 12:38:11,Shopee,Hải Phòng,SPX Express,LAN-081,Quần mẫu 081,Quần,199000,1,199000,13000.0,Hoàn thành,29760.0,11160.0,16740.0,1860.0,2790.0,95500.0,0.0
SP260006166,2026-04-03 12:52:29,Shopee,TP.HCM,SPX Express,LAN-146,Phụ kiện mẫu 146,Phụ kiện,209000,1,209000,11000.0,Hoàn thành,31680.0,11880.0,17820.0,1980.0,2970.0,99900.0,0.0
TT260006167,2026-04-03 12:54:47,TikTok Shop,Hải Phòng,Best Express,LAN-044,Áo mẫu 044,Áo,249000,1,249000,0.0,Hoàn thành,39840.0,14940.0,22410.0,2490.0,3735.0,123000.0,0.0
TT260006168,2026-04-03 13:00:02,TikTok Shop,TP.HCM,GHN,LAN-122,Chân váy mẫu 122,Chân váy,239000,1,239000,0.0,Hoàn thành,38240.0,14340.0,21510.0,2390.0,3585.0,102100.0,0.0
TT260006169,2026-04-03 13:14:06,TikTok Shop,Cần Thơ,GHN,LAN-102,Quần mẫu 102,Quần,109000,1,109000,7000.0,Đã huỷ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP260006170,2026-04-03 13:43:48,Shopee,Bình Dương,J&T Express,LAN-127,Chân váy mẫu 127,Chân váy,279000,1,279000,70000.0,Hoàn thành,33440.0,12540.0,18810.0,2090.0,3135.0,145100.0,0.0
SP260006171,2026-04-03 13:45:54,Shopee,Hà Nội,SPX Express,LAN-091,Quần mẫu 091,Quần,169000,1,169000,0.0,Hoàn thành,27040.0,10140.0,15210.0,1690.0,2535.0,85900.0,0.0
TT260006172,2026-04-03 14:00:40,TikTok Shop,TP.HCM,J&T Express,LAN-043,Áo mẫu 043,Áo,169000,2,338000,0.0,Hoàn thành,54080.0,20280.0,30420.0,3380.0,5070.0,157200.0,0.0
TT260006173,2026-04-03 14:34:44,TikTok Shop,TP.HCM,J&T Express,LAN-020,Áo mẫu 020,Áo,129000,1,129000,11000.0,Hoàn thành,18880.0,7080.0,10620.0,1180.0,1770.0,62700.0,0.0
SP260006174,2026-04-03 14:49:40,Shopee,Nghệ An,J&T Express,LAN-093,Quần mẫu 093,Quần,159000,1,159000,12000.0,Hoàn thành,23520.0,8820.0,13230.0,1470.0,2205.0,77100.0,0.0
SP260006175,2026-04-03 15:34:26,Shopee,Cần Thơ,SPX Express,LAN-089,Quần mẫu 089,Quần,219000,1,219000,0.0,Hoàn thành,35040.0,13140.0,19710.0,2190.0,3285.0,98800.0,0.0
SP260006176,2026-04-03 15:45:37,Shopee,Hải Phòng,SPX Express,LAN-127,Chân váy mẫu 127,Chân váy,279000,1,279000,70000.0,Đã trả hàng,0.0,0.0,0.0,0.0,0.0,0.0,44510.0
SP260006177,2026-04-03 16:06:51,Shopee,Hà Nội,J&T Express,LAN-123,Chân váy mẫu 123,Chân váy,119000,1,119000,0.0,Hoàn thành,19040.0,7140.0,10710.0,1190.0,1785.0,60300.0,0.0
SP260006178,2026-04-03 16:33:02,Shopee,Hà Nội,J&T Express,LAN-149,Phụ kiện mẫu 149,Phụ kiện,169000,1,169000,0.0,Hoàn thành,27040.0,10140.0,15210.0,1690.0,2535.0,76600.0,0.0
SP260006179,2026-04-03 16:42:23,Shopee,Khánh Hoà,J&T Express,LAN-046,Váy/Đầm mẫu 046,Váy/Đầm,269000,1,269000,0.0,Hoàn thành,43040.0,16140.0,24210.0,2690.0,4035.0,120800.0,0.0
SP260006180,2026-04-03 17:10:06,Shopee,Bình Dương,SPX Express,LAN-002,Áo mẫu 002,Áo,99000,1,99000,0.0,Hoàn thành,15840.0,5940.0,8910.0,990.0,1485.0,51200.0,0.0
TT260006181,2026-04-03 17:24:21,TikTok Shop,Hải Phòng,Best Express,LAN-036,Áo mẫu 036,Áo,279000,1,279000,70000.0,Đã trả hàng,0.0,0.0,0.0,0.0,0.0,0.0,44510.0
TT260006182,2026-04-03 17:28:27,TikTok Shop,Đồng Nai,Best Express,LAN-029,Áo mẫu 029,Áo,159000,2,318000,23000.0,Hoàn thành,47200.0,17700.0,26550.0,2950.0,4425.0,164800.0,0.0
SP260006183,2026-04-03 17:44:20,Shopee,Khánh Hoà,GHN,LAN-015,Áo mẫu 015,Áo,139000,1,139000,0.0,Hoàn thành,22240.0,8340.0,12510.0,1390.0,2085.0,58700.0,0.0
SP260006184,2026-04-03 18:01:15,Shopee,Đà Nẵng,J&T Express,LAN-078,Váy/Đầm mẫu 078,Váy/Đầm,299000,1,299000,0.0,Hoàn thành,47840.0,17940.0,26910.0,2990.0,4485.0,140500.0,0.0
TT260006185,2026-04-03 18:01:48,TikTok Shop,Hà Nội,J&T Express,LAN-052,Váy/Đầm mẫu 052,Váy/Đầm,139000,2,278000,0.0,Hoàn thành,44480.0,16680.0,25020.0,2780.0,4170.0,136000.0,0.0
SP260006186,2026-04-03 18:54:38,Shopee,TP.HCM,J&T Express,LAN-122,Chân váy mẫu 122,Chân váy,239000,1,239000,0.0,Hoàn thành,38240.0,14340.0,21510.0,2390.0,3585.0,102100.0,0.0
SP260006187,2026-04-03 19:14:57,Shopee,Cần Thơ,J&T Express,LAN-139,Set đồ mẫu 139,Set đồ,139000,2,278000,0.0,Hoàn thành,44480.0,16680.0,25020.0,2780.0,4170.0,131200.0,0.0
SP260006188,2026-04-03 20:23:37,Shopee,TP.HCM,SPX Express,LAN-090,Quần mẫu 090,Quần,249000,1,249000,17000.0,Hoàn thành,37120.0,13920.0,20880.0,2320.0,3480.0,120500.0,0.0
SP260006189,2026-04-03 20:26:46,Shopee,Đà Nẵng,SPX Express,LAN-101,Quần mẫu 101,Quần,139000,1,139000,0.0,Hoàn thành,22240.0,8340.0,12510.0,1390.0,2085.0,65100.0,0.0
SP260006190,2026-04-03 20:43:16,Shopee,Hà Nội,SPX Express,LAN-095,Quần mẫu 095,Quần,149000,3,447000,0.0,Hoàn thành,71520.0,26820.0,40230.0,4470.0,6705.0,193200.0,0.0
TT260006191,2026-04-03 21:16:51,TikTok Shop,Hà Nội,J&T Express,LAN-050,Váy/Đầm mẫu 050,Váy/Đầm,289000,1,289000,19000.0,Đã trả hàng,0.0,0.0,0.0,0.0,0.0,0.0,43530.0
TT260006192,2026-04-03 21:25:25,TikTok Shop,Đồng Nai,J&T Express,LAN-139,Set đồ mẫu 139,Set đồ,139000,1,139000,0.0,Hoàn thành,22240.0,8340.0,12510.0,1390.0,2085.0,65600.0,0.0
TT260006193,2026-04-03 21:28:41,TikTok Shop,Đồng Nai,J&T Express,LAN-115,Chân váy mẫu 115,Chân váy,219000,3,657000,42000.0,Hoàn thành,98400.0,36900.0,55350.0,6150.0,9225.0,297600.0,0.0
TT260006194,2026-04-03 21:33:15,TikTok Shop,TP.HCM,GHN,LAN-044,Áo mẫu 044,Áo,249000,1,249000,0.0,Hoàn thành,39840.0,14940.0,22410.0,2490.0,3735.0,123000.0,0.0
SP260006195,2026-04-03 21:35:12,Shopee,Hà Nội,J&T Express,LAN-122,Chân váy mẫu 122,Chân váy,239000,2,478000,0.0,Hoàn thành,76480.0,28680.0,43020.0,4780.0,7170.0,204200.0,0.0
TT260006196,2026-04-03 21:50:24,TikTok Shop,TP.HCM,Best Express,LAN-020,Áo mẫu 020,Áo,129000,1,129000,12000.0,Hoàn thành,18720.0,7020.0,10530.0,1170.0,1755.0,62700.0,0.0
TT260006197,2026-04-03 22:19:17,TikTok Shop,TP.HCM,Best Express,LAN-106,Quần mẫu 106,Quần,179000,1,179000,17000.0,Đã trả hàng,0.0,0.0,0.0,0.0,0.0,0.0,38040.0
SP260006198,2026-04-03 22:35:08,Shopee,Hà Nội,GHN,LAN-008,Áo mẫu 008,Áo,109000,1,109000,6000.0,Hoàn thành,16480.0,6180.0,9270.0,1030.0,1545.0,54800.0,0.0
TT260006199,2026-04-03 22:45:45,TikTok Shop,Thanh Hoá,J&T Express,LAN-089,Quần mẫu 089,Quần,219000,1,219000,0.0,Hoàn thành,35040.0,13140.0,19710.0,2190.0,3285.0,98800.0,0.0
TT260006200,2026-04-04 07:01:16,TikTok Shop,Hà Nội,J&T Express,LAN-011,Áo mẫu 011,Áo,259000,1,259000,0.0,Hoàn thành,41440.0,15540.0,23310.0,2590.0,3885.0,123300.0,0.0
SP260006201,2026-04-04 07:04:35,Shopee,Thanh Hoá,SPX Express,LAN-011,Áo mẫu 011,Áo,259000,3,777000,45000.0,Đã trả hàng,0.0,0.0,0.0,0.0,0.0,0.0,66990.0
SP260006202,2026-04-04 07:05:37,Shopee,Hải Phòng,SPX Express,LAN-029,Áo mẫu 029,Áo,159000,1,159000,12000.0,Hoàn thành,23520.0,8820.0,13230.0,1470.0,2205.0,82400.0,0.0
TT260006203,2026-04-04 07:10:37,TikTok Shop,Nghệ An,GHN,LAN-122,Chân váy mẫu 122,Chân váy,239000,1,239000,0.0,Hoàn thành,38240.0,14340.0,21510.0,2390.0,3585.0,102100.0,0.0
SP260006204,2026-04-04 07:39:19,Shopee,Hà Nội,J&T Express,LAN-141,Set đồ mẫu 141,Set đồ,149000,3,447000,0.0,Hoàn thành,71520.0,26820.0,40230.0,4470.0,6705.0,202500.0,0.0
SP260006205,2026-04-04 08:06:56,Shopee,Nghệ An,GHN,LAN-120,Chân váy mẫu 120,Chân váy,269000,1,269000,0.0,Đã trả hàng,0.0,0.0,0.0,0.0,0.0,0.0,42590.0
SP260006206,2026-04-04 08:19:46,Shopee,Thanh Hoá,GHN,LAN-122,Chân váy mẫu 122,Chân váy,239000,1,239000,17000.0,Hoàn thành,35520.0,13320.0,19980.0,2220.0,3330.0,102100.0,0.0
SP260006207,2026-04-04 08:36:17,Shopee,TP.HCM,SPX Express,LAN-038,Áo mẫu 038,Áo,229000,2,458000,0.0,Hoàn thành,73280.0,27480.0,41220.0,4580.0,6870.0,230800.0,0.0
SP260006208,2026-04-04 08:45:11,Shopee,Đà Nẵng,GHN,LAN-011,Áo mẫu 011,Áo,259000,2,518000,0.0,Hoàn thành,82880.0,31080.0,46620.0,5180.0,7770.0,246600.0,0.0
SP260006209,2026-04-04 09:00:04,Shopee,Đà Nẵng,GHN,LAN-086,Quần mẫu 086,Quần,249000,1,249000,13000.0,Hoàn thành,37760.0,14160.0,21240.0,2360.0,3540.0,111800.0,0.0
TT260006210,2026-04-04 09:02:16,TikTok Shop,Thanh Hoá,J&T Express,LAN-130,Chân váy mẫu 130,Chân váy,99000,1,99000,0.0,Hoàn thành,15840.0,5940.0,8910.0,990.0,1485.0,50800.0,0.0
SP260006211,2026-04-04 09:03:03,Shopee,TP.HCM,SPX Express,LAN-038,Áo mẫu 038,Áo,229000,1,229000,19000.0,Hoàn thành,33600.0,12600.0,18900.0,2100.0,3150.0,115400.0,0.0
SP260006212,2026-04-04 09:04:23,Shopee,Đồng Nai,SPX Express,LAN-107,Quần mẫu 107,Quần,149000,1,149000,0.0,Hoàn thành,23840.0,8940.0,13410.0,1490.0,2235.0,72100.0,0.0
SP260006213,2026-04-04 09:04:59,Shopee,Thanh Hoá,GHN,LAN-128,Chân váy mẫu 128,Chân váy,169000,3,507000,35000.0,Hoàn thành,75520.0,28320.0,42480.0,4720.0,7080.0,259500.0,0.0
SP260006214,2026-04-04 09:26:39,Shopee,Nghệ An,SPX Express,LAN-134,Set đồ mẫu 134,Set đồ,129000,1,129000,0.0,Hoàn thành,20640.0,7740.0,11610.0,1290.0,1935.0,57700.0,0.0
SP260006215,2026-04-04 09:37:36,Shopee,Hà Nội,SPX Express,LAN-127,Chân váy mẫu 127,Chân váy,279000,1,279000,70000.0,Đã trả hàng,0.0,0.0,0.0,0.0,0.0,0.0,44510.0
SP260006216,2026-04-04 09:38:08,Shopee,Hải Phòng,J&T Express,LAN-146,Phụ kiện mẫu 146,Phụ kiện,209000,2,418000,37000.0,Hoàn thành,60960.0,22860.0,34290.0,3810.0,5715.0,199800.0,0.0
SP260006217,2026-04-04 09:49:18,Shopee,Hà Nội,J&T Express,LAN-122,Chân váy mẫu 122,Chân váy,239000,3,717000,39000.0,Hoàn thành,108480.0,40680.0,61020.0,6780.0,10170.0,306300.0,0.0
SP260006218,2026-04-04 09:49:35,Shopee,Bình Dương,SPX Express,LAN-129,Chân váy mẫu 129,Chân váy,189000,3,567000,44000.0,Đã huỷ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP260006219,2026-04-04 09:51:19,Shopee,Hà Nội,SPX Express,LAN-038,Áo mẫu 038,Áo,229000,2,458000,30000.0,Hoàn thành,68480.0,25680.0,38520.0,4280.0,6420.0,230800.0,0.0
TT260006220,2026-04-04 09:54:30,TikTok Shop,Hà Nội,J&T Express,LAN-131,Set đồ mẫu 131,Set đồ,259000,1,259000,0.0,Hoàn thành,41440.0,15540.0,23310.0,2590.0,3885.0,127400.0,0.0
SP260006221,2026-04-04 10:41:19,Shopee,Khánh Hoà,SPX Express,LAN-029,Áo mẫu 029,Áo,159000,2,318000,22000.0,Hoàn thành,47360.0,17760.0,26640.0,2960.0,4440.0,164800.0,0.0
SP260006222,2026-04-04 10:54:33,Shopee,TP.HCM,J&T Express,LAN-011,Áo mẫu 011,Áo,259000,2,518000,29000.0,Hoàn thành,78240.0,29340.0,44010.0,4890.0,7335.0,246600.0,0.0
TT260006223,2026-04-04 10:58:39,TikTok Shop,Hà Nội,J&T Express,LAN-034,Áo mẫu 034,Áo,279000,1,279000,70000.0,Đã huỷ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP260006224,2026-04-04 11:00:27,Shopee,Bình Dương,GHN,LAN-069,Váy/Đầm mẫu 069,Váy/Đầm,159000,1,159000,0.0,Đã huỷ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TT260006225,2026-04-04 11:06:47,TikTok Shop,Bình Dương,J&T Express,LAN-132,Set đồ mẫu 132,Set đồ,209000,1,209000,18000.0,Đã huỷ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP260006226,2026-04-04 11:13:47,Shopee,TP.HCM,J&T Express,LAN-043,Áo mẫu 043,Áo,169000,1,169000,11000.0,Đã trả hàng,0.0,0.0,0.0,0.0,0.0,0.0,37860.0
SP260006227,2026-04-04 11:35:24,Shopee,TP.HCM,SPX Express,LAN-011,Áo mẫu 011,Áo,259000,1,259000,0.0,Hoàn thành,41440.0,15540.0,23310.0,2590.0,3885.0,123300.0,0.0
TT260006228,2026-04-04 11:36:13,TikTok Shop,Đà Nẵng,J&T Express,LAN-050,Váy/Đầm mẫu 050,Váy/Đầm,289000,2,578000,45000.0,Hoàn thành,85280.0,31980.0,47970.0,5330.0,7995.0,270600.0,0.0
TT260006229,2026-04-04 11:52:07,TikTok Shop,Thanh Hoá,GHN,LAN-065,Váy/Đầm mẫu 065,Váy/Đầm,169000,1,169000,0.0,Hoàn thành,27040.0,10140.0,15210.0,1690.0,2535.0,74200.0,0.0
SP260006230,2026-04-04 11:58:03,Shopee,Nghệ An,GHN,LAN-036,Áo mẫu 036,Áo,279000,1,279000,70000.0,Hoàn thành,33440.0,12540.0,18810.0,2090.0,3135.0,145100.0,0.0
SP260006231,2026-04-04 12:09:02,Shopee,Hà Nội,GHN,LAN-090,Quần mẫu 090,Quần,249000,2,498000,0.0,Hoàn thành,79680.0,29880.0,44820.0,4980.0,7470.0,241000.0,0.0
SP260006232,2026-04-04 12:13:46,Shopee,Đồng Nai,SPX Express,LAN-044,Áo mẫu 044,Áo,249000,1,249000,0.0,Hoàn thành,39840.0,14940.0,22410.0,2490.0,3735.0,123000.0,0.0
SP260006233,2026-04-04 12:17:03,Shopee,Hà Nội,J&T Express,LAN-072,Váy/Đầm mẫu 072,Váy/Đầm,209000,2,418000,42000.0,Hoàn thành,60160.0,22560.0,33840.0,3760.0,5640.0,207400.0,0.0
SP260006234,2026-04-04 12:46:04,Shopee,TP.HCM,SPX Express,LAN-050,Váy/Đầm mẫu 050,Váy/Đầm,289000,1,289000,15000.0,Hoàn thành,43840.0,16440.0,24660.0,2740.0,4110.0,135300.0,0.0
TT260006235,2026-04-04 12:54:33,TikTok Shop,Hà Nội,J&T Express,LAN-091,Quần mẫu 091,Quần,169000,1,169000,0.0,Đã huỷ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP260006236,2026-04-04 13:00:39,Shopee,Thanh Hoá,GHN,LAN-064,Váy/Đầm mẫu 064,Váy/Đầm,279000,1,279000,0.0,Hoàn thành,44640.0,16740.0,25110.0,2790.0,4185.0,134500.0,0.0
TT260006237,2026-04-04 13:10:13,TikTok Shop,Hà Nội,GHN,LAN-127,Chân váy mẫu 127,Chân váy,279000,3,837000,209000.0,Hoàn thành,100480.0,37680.0,56520.0,6280.0,9420.0,435300.0,0.0
TT260006238,2026-04-04 13:11:12,TikTok Shop,Khánh Hoà,J&T Express,LAN-034,Áo mẫu 034,Áo,279000,2,558000,140000.0,Hoàn thành,66880.0,25080.0,37620.0,4180.0,6270.0,290200.0,0.0
TT260006239,2026-04-04 13:11:39,TikTok Shop,Cần Thơ,J&T Express,LAN-139,Set đồ mẫu 139,Set đồ,139000,3,417000,24000.0,Hoàn thành,62880.0,23580.0,35370.0,3930.0,5895.0,196800.0,0.0
SP260006240,2026-04-04 13:24:30,Shopee,Hà Nội,SPX Express,LAN-133,Set đồ mẫu 133,Set đồ,129000,1,129000,9000.0,Hoàn thành,19200.0,7200.0,10800.0,1200.0,1800.0,64200.0,0.0
SP260006241,2026-04-04 13:31:34,Shopee,Đà Nẵng,J&T Express,LAN-075,Váy/Đầm mẫu 075,Váy/Đầm,229000,1,229000,0.0,Đã trả hàng,0.0,0.0,0.0,0.0,0.0,0.0,40830.0
TT260006242,2026-04-04 13:36:09,TikTok Shop,TP.HCM,J&T Express,LAN-102,Quần mẫu 102,Quần,109000,1,109000,10000.0,Hoàn thành,15840.0,5940.0,8910.0,990.0,1485.0,53500.0,0.0
SP260006243,2026-04-04 13:43:07,Shopee,Khánh Hoà,SPX Express,LAN-134,Set đồ mẫu 134,Set đồ,129000,1,129000,8000.0,Hoàn thành,19360.0,7260.0,10890.0,1210.0,1815.0,57700.0,0.0
SP260006244,2026-04-04 14:00:29,Shopee,Cần Thơ,GHN,LAN-122,Chân váy mẫu 122,Chân váy,239000,1,239000,21000.0,Hoàn thành,34880.0,13080.0,19620.0,2180.0,3270.0,102100.0,0.0
SP260006245,2026-04-04 14:25:42,Shopee,Khánh Hoà,SPX Express,LAN-078,Váy/Đầm mẫu 078,Váy/Đầm,299000,1,299000,0.0,Hoàn thành,47840.0,17940.0,26910.0,2990.0,4485.0,140500.0,0.0
SP260006246,2026-04-04 14:32:53,Shopee,TP.HCM,SPX Express,LAN-122,Chân váy mẫu 122,Chân váy,239000,1,239000,0.0,Hoàn thành,38240.0,14340.0,21510.0,2390.0,3585.0,102100.0,0.0
SP260006247,2026-04-04 14:33:56,Shopee,Nghệ An,SPX Express,LAN-053,Váy/Đầm mẫu 053,Váy/Đầm,189000,2,378000,0.0,Hoàn thành,60480.0,22680.0,34020.0,3780.0,5670.0,170800.0,0.0
SP260006248,2026-04-04 14:51:43,Shopee,Khánh Hoà,SPX Express,LAN-149,Phụ kiện mẫu 149,Phụ kiện,169000,2,338000,0.0,Hoàn thành,54080.0,20280.0,30420.0,3380.0,5070.0,153200.0,0.0
TT260006249,2026-04-04 15:00:52,TikTok Shop,Hà Nội,J&T Express,LAN-085,Quần mẫu 085,Quần,199000,1,199000,0.0,Hoàn thành,31840.0,11940.0,17910.0,1990.0,2985.0,90700.0,0.0
SP260006250,2026-04-04 16:25:48,Shopee,Thanh Hoá,SPX Express,LAN-034,Áo mẫu 034,Áo,279000,2,558000,140000.0,Hoàn thành,66880.0,25080.0,37620.0,4180.0,6270.0,290200.0,0.0
SP260006251,2026-04-04 16:34:38,Shopee,TP.HCM,J&T Express,LAN-072,Váy/Đầm mẫu 072,Váy/Đầm,209000,1,209000,0.0,Hoàn thành,33440.0,12540.0,18810.0,2090.0,3135.0,103700.0,0.0
SP260006252,2026-04-04 16:44:58,Shopee,Hà Nội,J&T Express,LAN-006,Áo mẫu 006,Áo,269000,1,269000,0.0,Hoàn thành,43040.0,16140.0,24210.0,2690.0,4035.0,131500.0,0.0
TT260006253,2026-04-04 17:09:44,TikTok Shop,Bình Dương,J&T Express,LAN-135,Set đồ mẫu 135,Set đồ,279000,1,279000,23000.0,Đã trả hàng,0.0,0.0,0.0,0.0,0.0,0.0,42530.0
SP260006254,2026-04-04 17:36:43,Shopee,Hải Phòng,GHN,LAN-119,Chân váy mẫu 119,Chân váy,239000,2,478000,0.0,Đã huỷ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TT260006255,2026-04-04 17:43:38,TikTok Shop,Cần Thơ,GHN,LAN-091,Quần mẫu 091,Quần,169000,1,169000,0.0,Hoàn thành,27040.0,10140.0,15210.0,1690.0,2535.0,85900.0,0.0
TT260006256,2026-04-04 18:11:29,TikTok Shop,Thanh Hoá,J&T Express,LAN-049,Váy/Đầm mẫu 049,Váy/Đầm,269000,1,269000,25000.0,Hoàn thành,39040.0,14640.0,21960.0,2440.0,3660.0,128000.0,0.0
TT260006257,2026-04-04 18:23:55,TikTok Shop,Hà Nội,J&T Express,LAN-132,Set đồ mẫu 132,Set đồ,209000,2,418000,33000.0,Đã trả hàng,0.0,0.0,0.0,0.0,0.0,0.0,48640.0
SP260006258,2026-04-04 18:30:59,Shopee,TP.HCM,SPX Express,LAN-070,Váy/Đầm mẫu 070,Váy/Đầm,169000,1,169000,0.0,Hoàn thành,27040.0,10140.0,15210.0,1690.0,2535.0,86900.0,0.0
TT260006259,2026-04-04 18:33:01,TikTok Shop,TP.HCM,Best Express,LAN-007,Áo mẫu 007,Áo,239000,1,239000,15000.0,Đã huỷ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
